Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,HR,var
-0.042892156862745105,-1.373134328358209,-0.11443298969072166,0.46073713237867275,-0.1577775082422732,-0.4641184058659787,54.437000000000005,-0.18425263157894736,-1.3235294117647058,0.9333333333333333,0.8677160226067189
0.474264705882353,-0.7388059701492538,0.1020618556701031,-0.31461246657987935,-0.442627530111404,0.8518870557705509,55.938,-0.057936842105263155,-1.076470588235294,0.9333333333333333,9.58567556886102
-0.09803921568627452,-1.2630597014925373,0.06391752577319587,0.38408992287126076,-0.4726599111267933,-0.09705720385332035,57.813,-0.026273684210526314,-0.8294117647058824,0.9277777777777778,47.94371828936903
-0.303921568627451,-0.8544776119402985,-0.331958762886598,0.06742815548929856,-0.9049777081886112,0.43284223866748134,59.625,-0.15267368421052632,-0.6617411764705882,0.9222222222222223,142.94232402592164
-0.15318627450980393,-0.16977611940298507,-0.30618556701030925,-0.6381024370441916,-0.16763883222517487,-0.07543696864085213,58.87500000000001,-0.15267368421052632,-0.6793882352941175,0.9222222222222223,281.73998315357426
-0.014705882352941178,-0.4011194029850746,-0.5134020618556702,0.048138971710130325,-0.6443307494679738,-0.15087393728170426,58.187,-0.12109473684210526,-0.5647058823529412,0.9277777777777778,387.33221676550727
0.14950980392156862,-1.8171641791044775,0.009278350515463918,-0.015193381766262126,-0.8312438205922675,-0.050135409358710324,56.687000000000005,-0.15267368421052632,-0.3382588235294117,0.9277777777777778,392.6972406416401
0.3921568627450981,-4.58955223880597,0.2371134020618557,-0.025775836727837738,-0.9058708508378267,0.1977957317763143,56.312000000000005,-0.0895157894736842,-0.2264470588235294,0.9277777777777778,336.410491773039
0.06372549019607843,-5.0914179104477615,-0.05876288659793815,-0.21594367222385533,-0.9336611865197944,0.058418388515475886,54.437000000000005,0.09473684210526316,-0.20588235294117643,0.9277777777777778,313.50777785397236
-0.5955882352941176,-1.712686567164179,0.09278350515463918,0.028166687663601114,-0.7326305807632512,-0.29484539193277054,52.25000000000001,0.0,0.0,0.9277777777777778,337.61995948704777
-0.14950980392156862,-0.9738805970149254,-0.026804123711340205,-0.32041601926118785,-0.5623049696221235,-0.2893309495251243,52.625,-0.026273684210526314,0.11176470588235293,0.9277777777777778,341.62482715397283
0.009803921568627453,-1.8768656716417909,-0.042268041237113405,0.48804994470807267,-0.2933661186519794,0.07497680313214293,51.5,-0.12109473684210526,0.18823529411764703,0.9277777777777778,304.7773960833389
-0.17279411764705882,-1.341417910447761,-0.08659793814432991,0.18351040748050787,-0.7019292616319885,-0.05473706444580231,48.187,-0.15267368421052632,0.3382588235294117,0.9277777777777778,276.0477116835257
-0.11764705882352942,-0.1791044776119403,-0.04742268041237113,-0.4057699575861924,-0.805243445692884,0.20745166376234336,46.687000000000005,-0.12109473684210526,0.37647058823529406,0.9333333333333333,275.9935367904783
0.13480392156862747,-0.4514925373134328,-0.2752577319587629,0.1889724100281359,-0.3720325059818505,0.028975339654951304,47.062,-0.12109473684210526,0.39703529411764704,0.9333333333333333,271.27971347798245
0.1629901960784314,-0.9347014925373134,-0.30927835051546393,0.08603703859236551,-0.48027918977627326,0.21113298783201695,48.87500000000001,-0.3421473684210526,0.49119999999999997,0.9388888888888889,245.94726741833904
-0.32720588235294124,-3.3003731343283578,-0.24639175257731957,-0.10071809515810691,-0.5219628555571483,-0.0266820558082694,49.25,-0.431578947368421,0.41468235294117645,0.9388888888888889,223.2212641200603
-0.030637254901960786,-5.847014925373133,0.25463917525773194,-0.04370161956354372,-0.3346050508503233,-0.18859242160213033,49.25,-0.3421473684210526,0.39703529411764704,0.9444444444444444,219.37427352720005
0.7181372549019608,-3.1026119402985075,0.5164948453608248,-0.08859586500370946,-0.4370224167778501,-0.18813225609342113,48.562000000000005,-0.37372631578947363,0.49119999999999997,0.9444444444444444,227.84858058498406
0.38480392156862747,-1.8694029850746268,0.3051546391752577,-0.1099343495849606,-0.5020160030580029,0.4631980748485603,45.563,-0.31056842105263155,0.602964705882353,0.9444444444444444,240.71155059873675
0.20833333333333337,-1.4458955223880596,0.024742268041237116,0.07528100897269,-0.3554450459986842,-0.39282292680350933,44.438,-0.24741052631578947,0.5470588235294117,0.9444444444444444,251.15955448443836
-0.030637254901960786,-0.7779850746268656,-0.18762886597938144,-0.10003499489074595,-0.3467047446824933,-0.34452817947963577,44.438,0.031578947368421054,0.41468235294117645,0.9444444444444444,246.85689038817304
-0.2659313725490196,-0.022388059701492536,0.08762886597938145,-0.3026638110835818,0.24316635608825576,-0.21113298783201695,41.875,-0.0895157894736842,0.47058823529411764,0.95,224.35121617846627
-0.3639705882352941,-0.26492537313432835,-0.32577319587628867,0.09849801928918378,0.062078927346704754,-0.2824284668944863,41.875,-0.12109473684210526,0.39703529411764704,0.95,199.08381192967184
0.031862745098039214,-1.8320895522388059,-0.7938144329896908,0.0032447262699645853,0.09659172354478394,0.2916317770686703,38.562000000000005,-0.18425263157894736,0.45294117647058824,0.95,186.61642373408682
-0.02450980392156863,-6.011194029850746,-0.4556701030927835,-0.006486652948669495,-0.139624292009865,0.4457193292144748,35.187000000000005,-0.21574736842105263,0.43232941176470585,0.9333333333333333,183.36415866703373
0.411764705882353,-2.6417910447761193,0.8288659793814434,0.0015369756015621721,-0.5531162592392483,0.18767209058471193,35.563,-0.057936842105263155,0.43232941176470585,0.9333333333333333,175.26677252504544
-0.32720588235294124,-1.841417910447761,-0.07628865979381443,-0.16882935091476645,-0.30546948796830264,-0.2796674738422311,34.812,-0.2789052631578947,0.43232941176470585,0.9277777777777778,157.72758123619752
-0.4191176470588236,-2.003731343283582,-0.23402061855670103,0.4055991825193521,-0.2545934363203993,-0.10395214278709423,34.812,-0.15267368421052632,0.41468235294117645,0.9333333333333333,138.59399052248713
-0.3774509803921569,-0.9794776119402985,0.48041237113402063,-0.5341424152073797,-0.10376626861173288,0.3058893641417913,35.938,-0.15267368421052632,0.37647058823529406,0.9333333333333333,126.10737805380836
