Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,HR,var
0.21568627450980393,-5.6138059701492535,0.5969072164948453,-0.05565027505984126,0.13491599680967978,0.596593266496179,13.750000000000002,0.06315789473684211,-1.776470588235294,0.95,0.07001912479572392
-0.06740196078431374,-3.3451492537313428,0.856701030927835,-0.04574812077436695,-0.4840869913589368,0.061639547076440274,13.0,0.031578947368421054,-1.7382588235294116,0.9722222222222222,0.7570246551173209
-0.3541666666666667,-1.7052238805970148,-0.042268041237113405,0.21611444729069554,-0.43478404692858175,0.09843770037944795,14.125,0.12631578947368421,-1.7205647058823528,0.9833333333333333,3.687772845154658
-0.38480392156862747,-1.1138059701492535,0.3082474226804124,-0.1865815590923725,-0.10421467767841719,-0.061639547076440274,14.125,0.09473684210526316,-1.6823529411764706,0.9888888888888889,10.6307112258145
-0.09436274509803923,-1.2593283582089552,0.05670103092783505,-0.29668948333543305,-0.1736886791412599,0.11913760457449776,14.125,0.12631578947368421,-1.6999999999999997,0.9666666666666667,20.026755941443668
0.23529411764705885,-0.14365671641791045,-0.40515463917525774,0.0001707750668402413,-0.41663083069617346,0.4774632056185454,13.0,0.06315789473684211,-1.6058823529411765,0.9444444444444444,25.83402608233525
0.636029411764706,0.36007462686567165,-0.0979381443298969,-0.3890396002183681,-0.36194697746560667,0.24470998257406024,12.625,-0.057936842105263155,-1.6441411764705882,0.9388888888888889,23.95719342465034
0.19975490196078433,-0.6958955223880596,-0.27113402061855674,0.39655090356807904,0.08112896171248159,0.021160069703759023,13.375,-0.057936842105263155,-1.529411764705882,0.9333333333333333,18.66401664373568
-0.45833333333333337,-4.986940298507463,-0.17216494845360827,-0.1266647069527849,-0.05871953483072558,-0.15915691643846983,13.0,-0.057936842105263155,-1.4558588235294116,0.9333333333333333,16.993873481816628
-0.4644607843137255,-5.442164179104477,0.42371134020618556,-0.05650415039404247,0.06095790467999398,-0.2502319686785706,11.5,-0.057936842105263155,-1.3793882352941176,0.9333333333333333,18.735203225644874
0.23897058823529413,-2.6100746268656714,0.2814432989690722,0.039773793026218175,0.2848500218691307,-0.3127843030755652,11.875000000000002,-0.21574736842105263,-1.3411764705882352,0.9333333333333333,19.044123330788608
0.5784313725490197,-1.8600746268656716,0.26082474226804125,0.2186760732932992,0.1483645933260559,0.5699187543847738,12.625,-0.0895157894736842,-1.3588235294117645,0.9333333333333333,17.89727813301112
0.741421568627451,-1.3656716417910446,0.08247422680412371,0.036531866347513264,0.1909450772402995,-0.701933449506265,15.188,-0.21574736842105263,-1.4558588235294116,0.9277777777777778,18.42030455320898
-0.05147058823529412,-0.2574626865671642,-0.09381443298969072,0.16353812343397864,-0.23980328808812343,-0.2879504529989967,16.313000000000002,-0.18425263157894736,-1.588235294117647,0.9277777777777778,19.408617964632718
-0.4632352941176471,0.17164179104477612,-0.10103092783505155,-0.13024818376517028,0.5970419703535449,-0.2235499128703012,19.312,-0.21574736842105263,-1.5499764705882353,0.9222222222222223,18.5052407243481
-0.41053921568627455,-0.16604477611940296,-0.1443298969072165,-0.04387239463038396,0.4276095018616327,-0.14811294422944907,17.437,-0.431578947368421,-1.5676235294117646,0.9166666666666666,19.151574987545757
-0.07720588235294118,-1.2723880597014925,-0.44536082474226807,0.026800487128879186,0.3706872787817976,0.09107505224010078,15.937000000000001,-0.431578947368421,-1.4735058823529412,0.9111111111111111,25.54598310444935
-0.09803921568627452,-5.770522388059701,-0.23814432989690723,0.018093758311286554,0.04908241538116608,0.4829776480261917,15.188,-0.15267368421052632,-1.4911999999999999,0.9111111111111111,33.81610778105156
-0.20710784313725492,-3.899253731343283,0.811340206185567,-0.09337756687523621,-0.1604679626423791,0.2244702438877196,14.813,-0.24741052631578947,-1.6235294117647057,0.9166666666666666,36.12147372262685
-0.3002450980392157,-1.835820895522388,0.07010309278350516,0.009048278951273116,-0.1862404575242674,0.1402976742782568,13.0,-0.18425263157894736,-1.588235294117647,0.9166666666666666,31.394584958461504
-0.21200980392156862,-1.0354477611940298,0.1175257731958763,0.08313386245608141,-0.3077115333017242,-0.5505993467158515,13.375,-0.15267368421052632,-1.588235294117647,0.9111111111111111,25.75713960694017
-0.05147058823529412,-1.5988805970149254,0.26288659793814434,0.18060723134422374,-0.006946665049453639,0.0827996167801993,14.813,-0.21574736842105263,-1.6823529411764706,0.9111111111111111,23.52445709590954
0.25980392156862747,-0.8115671641791045,-0.1958762886597938,0.41840171334985093,-0.20932249800604988,0.5505993467158515,12.25,-0.21574736842105263,-1.661741176470588,0.9111111111111111,22.8316375444195
0.33823529411764713,0.707089552238806,-0.1515463917525773,-0.4392278727305813,-0.7169436143976066,0.23734733443471306,11.5,-0.21574736842105263,-1.5499764705882353,0.9166666666666666,20.667203466634565
0.13848039215686275,-0.2686567164179104,-0.34329896907216495,0.28525035344839655,-0.051993398830460946,0.02208040072117742,12.625,-0.18425263157894736,-1.664705882352941,0.9166666666666666,18.125230939409207
0.11029411764705882,-4.645522388059701,-0.1752577319587629,0.060429177340108345,0.03271915993134195,-0.01977957317763143,13.0,-0.0895157894736842,-1.5676235294117646,0.9222222222222223,17.58815898637453
0.13112745098039216,-6.102611940298507,0.16082474226804125,-0.0908159408726326,0.09099028569538323,-0.2870301219815783,14.5,-0.12109473684210526,-1.588235294117647,0.9277777777777778,17.75752546423079
-0.5502450980392157,-1.4888059701492538,0.4443298969072165,-0.08535393832500456,0.14119372374326009,-0.06991498253634176,14.5,-0.15267368421052632,-1.661741176470588,0.9277777777777778,16.69714053524118
-0.27818627450980393,-1.9160447761194026,-0.18762886597938144,1.0,0.12684830909351535,0.03265666372462488,14.813,-0.0895157894736842,-1.661741176470588,0.9277777777777778,17.161776584447534
0.6188725490196079,-1.5335820895522387,0.2556701030927835,0.04387239463038396,0.08942085396198815,0.18168993897149235,14.813,0.031578947368421054,-1.7588235294117647,0.9277777777777778,22.029532841354424
