Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,HR,var
-0.13725490196078433,-3.798507462686567,-0.48144329896907223,-0.05445484959195958,0.22859673690516885,0.04185997389880885,44.812,0.37894736842105264,0.45294117647058824,0.9333333333333333,0.5936101038461764
0.15686274509803924,-5.744402985074627,0.49278350515463915,-0.022192359915452344,-0.206411514556755,0.43284223866748134,44.063,0.41052631578947363,0.41468235294117645,0.9388888888888889,6.518185508286879
-0.35294117647058826,-2.2350746268656714,0.7144329896907217,0.03516566581279133,-0.3727014440977238,0.01655841461666704,43.75,0.43679999999999997,0.41468235294117645,0.9388888888888889,32.29542279433031
-0.670343137254902,-1.5317164179104477,-0.14536082474226802,0.7483783367628326,-0.16629360502512194,-0.14903327524686746,43.00000000000001,0.3157894736842105,0.2823529411764706,0.9333333333333333,94.80608028312194
-0.17647058823529413,-0.9552238805970149,0.2639175257731959,-0.12069037920463613,-0.20304844655662269,-0.002760993052255188,43.75,0.5631157894736841,0.1676705882352941,0.9333333333333333,181.93105807587614
0.11764705882352942,-1.0615671641791042,0.015463917525773196,0.18470583294838955,-0.5248775144905964,0.06255987809385867,40.00000000000001,0.5000421052631578,0.1323764705882353,0.9333333333333333,238.3444604031426
0.5134803921568628,-0.06902985074626865,-0.18350515463917524,-0.4038914318509498,-0.5997324247536507,0.5630162717541358,41.125,0.43679999999999997,0.1499764705882353,0.9333333333333333,221.57079793050545
0.545343137254902,0.6492537313432835,-0.24948453608247423,-0.05104214784641442,-0.6586724886335653,0.09245554876622837,41.5,0.28421052631578947,0.3206117647058823,0.9333333333333333,168.0166469276626
-0.12377450980392159,-0.8731343283582089,-0.2,0.32775654754405853,-0.2895546415851628,-0.0262218902995602,41.5,0.3473684210526316,0.2440941176470588,0.9333333333333333,149.84614923145415
-0.3186274509803922,-7.619402985074625,0.24845360824742269,-0.06111227760746931,-0.14455311625923925,-0.4581437979496232,41.125,0.22105263157894733,0.35882352941176465,0.9333333333333333,172.60046947257712
-0.16421568627450983,-3.727611940298507,0.7309278350515463,0.06111227760746931,0.021964693299224843,-0.3344045382880334,39.25,0.15789473684210525,0.41468235294117645,0.9277777777777778,183.0870080331925
-0.20710784313725492,-1.7444029850746268,0.2670103092783505,0.37760326992259124,0.3047968743682762,-0.39374325782092773,35.563,0.12631578947368421,0.5853176470588235,0.9277777777777778,167.45622748056476
0.3419117647058824,-2.4477611940298507,0.16701030927835053,-0.28729965425047943,-0.07664854652979164,0.4944817857439217,34.812,0.15789473684210525,0.5470588235294117,0.9277777777777778,160.88389766195843
0.23161764705882354,-1.2164179104477613,-0.01134020618556701,0.17139097691737007,-0.17727595167473437,0.112695287452569,34.12500000000001,0.37894736842105264,0.39703529411764704,0.9333333333333333,168.06244946747034
-0.12990196078431374,0.38246268656716415,0.10927835051546392,-0.1992161144472907,0.023082040481782466,-0.3049690331243729,30.750000000000004,0.3157894736842105,0.5294117647058824,0.9333333333333333,155.2414038395364
-0.1825980392156863,0.03544776119402985,-0.2597938144329897,0.1404918881843251,-0.24092431075483423,-0.3684416985387859,25.563,0.09473684210526316,0.49119999999999997,0.9333333333333333,119.90389792731945
-0.125,-0.2052238805970149,-0.33814432989690724,-0.12120270440515685,-0.10779827472773852,-0.04921507834129193,22.25,-0.0895157894736842,0.602964705882353,0.9333333333333333,97.74876318754853
0.020833333333333336,-1.798507462686567,-0.3237113402061856,-0.06469855401111438,-0.17817276980810298,0.136156184699874,17.063,-0.21574736842105263,0.5647058823529412,0.9333333333333333,97.50020538390461
-0.4264705882352941,-6.233208955223881,0.034020618556701035,-0.032945589943868196,-0.32474372686742164,0.4494006532841484,14.125,0.0,0.5294117647058824,0.9277777777777778,87.7009536446963
0.1090686274509804,-3.6623134328358207,0.8752577319587629,-0.11061744985232157,-0.478261348976194,0.0837199477976177,14.813,0.0,0.47058823529411764,0.9277777777777778,54.9679049750866
-0.21446078431372548,-2.1977611940298507,-0.13195876288659794,0.29088313106286484,-0.49551774707523355,0.3035885365982453,14.125,-0.057936842105263155,0.39703529411764704,0.9222222222222223,26.1330849687289
-0.15686274509803924,-1.9664179104477613,0.10618556701030928,0.02714203726255967,-0.7584030756451394,-0.13247486063020042,13.750000000000002,-0.057936842105263155,0.43232941176470585,0.9222222222222223,21.63484942485247
-0.0661764705882353,-1.4738805970149254,0.15670103092783505,-0.20928624420834557,-1.0735096830630015,0.7198723606490597,11.5,0.031578947368421054,0.35882352941176465,0.9222222222222223,27.047057903517583
-0.5269607843137255,-0.3638059701492537,-0.21030927835051547,-0.20433656686123827,-0.583817578370511,0.24839130664373382,11.125,-0.057936842105263155,0.3382588235294117,0.9277777777777778,23.950448058290064
0.06740196078431374,0.753731343283582,-0.10412371134020619,-0.464494183849158,-0.6685338126164669,0.3058893641417913,11.875000000000002,0.12631578947368421,0.2440941176470588,0.9277777777777778,16.733163270483047
