Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,HR,var
0.11274509803921569,-3.352611940298507,0.6,0.026800487128879186,0.17077402020781188,-0.40294656799511164,3.375,0.594778947368421,-0.01764705882352941,0.8,0.007667870843459096
-0.3517156862745098,-1.7779850746268655,0.22783505154639175,-0.12171502960567757,0.48431119589227895,-1.0413998083900997,5.938,0.6262736842105263,-0.01764705882352941,0.8055555555555556,0.08913190985701204
0.25245098039215685,-2.455223880597015,0.08556701030927835,-0.0887666400705497,0.49417251987518057,0.4208854791379063,5.938,0.6262736842105263,0.01764705882352941,0.8111111111111111,0.4718966242689121
0.5502450980392157,-1.0951492537313432,0.10618556701030928,-0.17770685479919932,0.2888857034692895,-0.0303558361810789,3.7500000000000004,0.5631157894736841,0.03529411764705882,0.8111111111111111,1.4915729806707327
-0.1482843137254902,0.3787313432835821,-0.013402061855670102,-0.0687943560240205,0.07978373451242866,-0.6191338327260657,1.5,0.37894736842105264,0.07350588235294117,0.8111111111111111,3.0816123182272688
-0.4044117647058824,0.667910447761194,-0.07731958762886598,0.061795377874830276,0.3473773582825198,-0.5234571253988729,1.8750000000000002,0.3473684210526316,-0.03529411764705882,0.8166666666666667,4.229422468439654
-0.39460784313725494,-0.38432835820895517,-0.23195876288659795,0.07511023390584975,0.003138863466790163,0.1145359494874058,0.375,0.4684631578947368,-0.41468235294117645,0.8222222222222222,3.6169981827236786
-0.007352941176470589,-3.470149253731343,-0.4216494845360825,0.0032447262699645853,0.09054187662869892,0.2690912108387836,-0.0,0.43679999999999997,-0.5264470588235294,0.8277777777777777,1.3792828430047677
-0.3480392156862745,-6.300373134328358,0.05979381443298969,-0.1119836503870435,-0.18780988925766248,0.7097487194574572,-0.6880000000000001,0.37894736842105264,-0.6411764705882352,0.8333333333333334,-0.46632782784901633
0.07475490196078431,-2.2686567164179103,0.6463917525773196,-0.04899284704433153,-0.47489828097606157,0.03817864982913526,-3.312,0.15789473684210525,-0.6588235294117647,0.8333333333333334,-0.23731980249557094
0.08210784313725492,-1.712686567164179,-0.1020618556701031,0.5474572712383993,-0.4025096205797709,-0.3040487021069545,-4.812,0.12631578947368421,-0.7559058823529411,0.8444444444444444,1.432549144610863
0.00857843137254902,-1.6940298507462686,0.2515463917525773,-0.09764414395498257,-0.6246081015021704,-0.003221158560964386,-4.812,-0.026273684210526314,-0.7941176470588235,0.85,2.757983388981387
0.1911764705882353,-1.3171641791044775,0.14536082474226802,-0.14800319153403604,-0.5517710320391954,0.4300812456152262,-4.063,0.031578947368421054,-0.7176470588235293,0.8555555555555555,3.0467476473351884
0.2512254901960784,0.20335820895522386,-0.10412371134020619,-0.33304777502484634,-0.6232628743021176,0.4586039634583324,-4.063,0.0,-0.6411764705882352,0.8555555555555555,2.753451937036378
0.2573529411764706,0.75,0.009278350515463918,-0.2031411413933566,-0.6169888228526904,0.314624965110402,-0.6880000000000001,0.18947368421052632,-0.7352941176470588,0.8611111111111112,2.3148159734755014
-0.04779411764705883,-0.4123134328358209,-0.10824742268041238,0.2475258612242613,-0.04302889298092792,0.24148882401309585,-2.5620000000000003,0.031578947368421054,-0.7911999999999999,0.8611111111111112,1.9339937759280548
